chnm	casn	dsstox_substance_id	ABCB1	ABCB11	ABCC2	ABCC3	ABCG2	ACLY	ACOX1	ADK	AFP	ALPP	APOA5	BAD	BAX	BCL2	BCL2L11	BID	CASP3	CASP8	CAT	CCND1	CDKN1A	CFLAR	CYP1A1	CYP1A2	CYP24A1	CYP2B6	CYP2C19	CYP2C8	CYP2C9	CYP2E1	CYP3A4	CYP3A5	CYP3A7	CYP4A11	CYP4A22	CYP7A1	DDIT3	EGF	EGR1	EZR	FABP1	FAS	FASN	FMO3	FOXO1	FOXO3	GADD45A	GADD45B	GADD45G	GCLC	GSTA2	GSTM3	HGF	HIF1A	HMGCS2	HSPA1A	ICAM1	IGF1	IGFBP1	IL6	IL6R	JUN	KCNK1	KRT19	LDH	LIPC	LPL	MIR122	MMP1	MMP10	MMP3	MYC	NFE2L2	NFKB1	NQO1	PDK4	PEG10	PPP2R4	PTEN	SDHB	SLC10A1	SLC22A1	SLC22A6	SLCO1B1	STAT3	SULT2A1	TGFA	TGFB1	THRSP	TIMP1	TNFRSF1A	TP53	UGT1A1	UGT1A6	XBP1
885	Pyraflufen-ethyl	129630-19-9	DTXSID8034871	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	NA	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	1	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	1	0	0
886	Pyrene	129-00-0	DTXSID3024289	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	NA	1	1	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	1	0	0	1	0	1	0	0	0	1	0	NA	0	NA	0	0	0	0	0	0	0	0	1	1	0	0
887	Pyridaben	96489-71-3	DTXSID5032573	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	0	1	1	1	1	0	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	NA	1	0	1	1	0	0	1	1	1	0	1	NA	1	NA	1	0	1	1	1	1	1	0	1	0	1	1
888	Pyridoxine	65-23-6	DTXSID4023541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
889	Pyrimethamine	58-14-0	DTXSID9021217	0	1	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1	0	1	0	1	0	0	1	NA	1	1	1	1	1	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	0	1	0	1	0	1	0	1	0	0	1	1	0	1	0	0	1	1	1	1	1	NA	1	0	1	0	0	0	1	1	0	0	0	NA	1	NA	0	0	1	0	1	1	0	0	1	0	1	1
890	Pyrimethanil	53112-28-0	DTXSID8034877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	NA	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA	1	NA	0	0	0	0	0	1	0	0	0	1	0	0
891	Pyriproxyfen	95737-68-1	DTXSID1032640	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	1	0	0	1	1	1	0	1	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0
892	Pyrithiobac-sodium	123343-16-8	DTXSID8032673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	1	0	0
893	Quercetin	117-39-5	DTXSID4021218	0	1	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	NA	0	0	0	0	1	0	1	1	1	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	NA	0	0	0	1	0	0	0	0	0	0	0	NA	0	NA	1	0	0	1	0	0	0	0	1	1	0	0
894	Quinclorac	84087-01-4	DTXSID6032641	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	1	0	0	0	0	0	0	0	0	1	0	0
895	Quinoline	91-22-5	DTXSID1021798	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	NA	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	1	1	0	0	0	0	1	0	NA	0	NA	1	0	0	0	0	0	0	0	1	0	0	0
896	Quinoxyfen	124495-18-7	DTXSID2034881	1	1	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	NA	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	0	0	1	1	0	0	1	1	1	0	1	1	1	0	0	0	1	0	1	1	1	NA	1	0	0	0	0	0	1	1	0	0	1	NA	1	NA	0	0	0	0	1	1	0	0	0	1	0	0
897	Quizalofop-ethyl	76578-14-8	DTXSID9023889	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	NA	0	1	0	1	1	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	0	1	0	0	0	0	1	0	0	0	0	NA	1	NA	1	0	1	0	0	1	1	0	0	0	0	0
898	Raloxifene hydrochloride	82640-04-8	DTXSID1034181	1	1	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	NA	1	1	0	0	1	1	1	1	0	0	1	1	0	1	1	1	0	1	1	1	1	0	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	0	0	1	0	1	0	NA	1	0	0	0	0	1	1	1	1	1	1	NA	1	NA	1	1	1	1	0	0	1	0	0	1	1	1
899	Reserpine	50-55-5	DTXSID7021237	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	0	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	NA	1	0	1	1	0	0	1	1	0	1	0	NA	1	NA	1	0	1	0	0	1	0	0	0	1	1	1
900	Resmethrin	10453-86-8	DTXSID7022253	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	NA	1	1	1	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	1	1	0	0	0	NA	0	NA	0	0	1	0	0	0	0	0	0	1	0	0
901	Resorcinol	108-46-3	DTXSID2021238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	1	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
902	Retinol	68-26-8	DTXSID3023556	1	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	NA	1	1	1	0	1	1	0	0	1	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	NA	0	1	0	1	0	1	0	0	0	0	1	NA	1	NA	0	0	1	0	0	0	0	0	1	1	1	0
903	Rifampicin	13292-46-1	DTXSID6021244	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	NA	1	1	1	0	1	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	1	0	0	0	NA	0	NA	0	1	0	0	0	1	0	0	0	1	0	0
904	Ro 23-7637	107071-66-9	DTXSID9048512	1	1	0	0	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	0	1	NA	1	NA	1	0	1	1	0	1	1	1	1	1	1	1
905	Rotenone	83-79-4	DTXSID6021248	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	0	1	1	1	0	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	0	0	1	1	1	0	1	NA	1	NA	1	0	1	1	0	1	1	1	1	1	1	0
906	S-Bioallethrin	28434-00-6	DTXSID2039336	1	1	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	NA	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	NA	0	0	0	0	0	0	1	1	0	0	0	NA	1	NA	1	0	0	0	0	0	0	0	0	0	0	1
907	Safrole	94-59-7	DTXSID0021254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	1	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
908	SAR 150640	433212-21-6	DTXSID4047389	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	NA	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	NA	0	0	0	0	1	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	1	0	0	0	0
909	SAR102608	1068967-96-3	DTXSID8047391	1	1	1	0	0	0	1	0	1	1	1	0	0	1	1	0	0	0	1	0	0	0	1	0	NA	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	1	0	1	NA	1	1	1	0	0	1	0	1	0	0	0	NA	1	NA	0	0	1	0	1	0	0	1	0	1	1	0
910	SAR102779	NOCAS_47387	DTXSID4047387	1	1	1	1	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	1	1	1	NA	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	NA	1	0	0	1	1	0	0	1	0	1	0	NA	1	NA	1	0	1	0	1	1	0	0	0	1	0	0
911	SAR115740	NOCAS_47366	DTXSID1047366	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	NA	1	0	1	1	0	0	1	1	1	0	0	NA	1	NA	1	0	1	1	1	1	1	0	1	1	1	0
912	SAR377142	NOCAS_47385	DTXSID4047385	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	1	0	0	1	0	1	1	0	1	1	0	0	1	1	0	1	0	0	1	1	1	1	1	NA	0	0	1	0	0	0	1	1	1	1	0	NA	1	NA	1	1	1	0	0	1	1	0	1	1	1	1
913	SB202235	139149-55-6	DTXSID1047318	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	NA	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	1	0	0
914	SB236057A	180084-01-9	DTXSID5047320	1	0	1	1	0	1	1	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	NA	1	1	0	1	1	1	1	1	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	NA	1	1	1	1	1	0	1	1	1	1	1	NA	1	NA	0	1	1	1	1	1	1	1	1	0	1	1
915	SB243213A	200940-23-4	DTXSID5047322	0	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	0	1	1	0	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	0	1	0	1	1	1	0	0	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	NA	1	0	0	0	1	1	0	1	0	0	0	NA	1	NA	0	0	0	1	0	1	1	1	1	1	1	1
916	SB281832	219790-72-4	DTXSID5047324	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	NA	1	1	1	0	1	1	0	1	1	1	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	NA	0	1	1	1	0	0	0	0	0	0	0	NA	0	NA	0	0	1	0	0	1	0	0	0	1	0	0
917	SB413217A	NOCAS_47325	DTXSID0047325	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	NA	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	1	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
918	Sethoxydim	74051-80-2	DTXSID9024304	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	NA	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	1	0	0
919	Silica	7631-86-9	DTXSID1029677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
920	Simazine	122-34-9	DTXSID4021268	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	NA	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	1	1	0	0	0	0	0	0	0	1	0	0
921	Simvastatin	79902-63-9	DTXSID0023581	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	NA	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	1	0	0	0	NA	0	NA	0	0	0	0	0	1	0	0	0	0	0	0
922	Sodium (2-pyridylthio)-N-oxide	3811-73-2	DTXSID3042390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
923	Sodium 4-nitrophenolate	824-78-2	DTXSID3027320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	1	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
924	Sodium azide	26628-22-8	DTXSID8020121	0	0	0	1	1	1	1	0	1	1	1	0	0	1	1	0	1	0	1	0	1	1	0	1	NA	1	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	0	0	1	0	1	1	0	NA	0	1	1	1	1	0	1	0	1	0	1	NA	1	NA	0	1	1	1	0	1	0	1	1	1	0	0
925	Sodium benzoate	532-32-1	DTXSID1020140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
926	Sodium chlorite	7758-19-2	DTXSID8021272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
927	Sodium dehydroacetate	4418-26-2	DTXSID7026029	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	1	0	1	0	0	0	0	0	0	0	0	0
928	Sodium dimethyldithiocarbamate	128-04-1	DTXSID6027050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
929	Sodium dodecyl sulfate	151-21-3	DTXSID1026031	1	1	1	0	1	1	1	0	1	0	1	0	1	1	0	0	0	0	1	1	0	0	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	NA	1	0	0	0	1	0	1	1	1	0	0	NA	1	NA	1	1	1	1	1	1	0	0	1	1	1	1
930	Sodium dodecylbenzenesulfonate	25155-30-0	DTXSID7025219	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	0	0	0	1	0	0	1	1	1	NA	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	0	0	1	0	1	1	0	NA	1	NA	1	0	1	1	1	1	0	0	1	1	0	0
931	Sodium erythorbate	6381-77-7	DTXSID5020570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
932	Sodium hexyldecyl sulfate	1120-01-0	DTXSID0042400	0	1	1	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	NA	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	NA	1	0	0	0	0	0	1	1	0	0	0	NA	1	NA	0	0	0	0	0	1	1	0	0	0	0	0
933	Sodium L-ascorbate	134-03-2	DTXSID0020105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
934	Sodium myristyl sulfate	1191-50-0	DTXSID4042416	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	NA	0	0	0	0	0	0	1	0	0	0	0	NA	1	NA	0	0	0	0	0	1	0	0	0	1	0	0
935	Sodium nitrite	7632-00-0	DTXSID0020941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
936	Sodium saccharin hydrate	82385-42-0	DTXSID7021992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
937	Sodium trichloroacetate	650-51-1	DTXSID6034924	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	NA	0	0	0	0	1	1	0	0	0	1	1	NA	0	NA	0	0	1	0	0	0	0	0	0	0	1	0
938	Sodium xylenesulfonate	1300-72-7	DTXSID3026302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
939	Sorbitan, mono-(9Z)-9-octadecenoate	1338-43-8	DTXSID6027397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
940	Spirodiclofen	148477-71-8	DTXSID6034928	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	NA	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	1	0	0	0	0	0	0	0	0	0
941	Spironolactone	52-01-7	DTXSID6034186	1	1	1	1	1	0	1	1	1	0	1	0	0	0	1	0	1	0	1	0	0	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	1	0	1	0	0	1	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	1	0	1	NA	1	0	0	1	0	0	1	0	0	1	0	NA	1	NA	1	0	1	0	0	1	0	0	0	1	1	1
942	Spiroxamine	118134-30-8	DTXSID1034212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	1	0	0	0	0	0	0
943	SR125047	NOCAS_47342	DTXSID3047342	1	1	1	1	1	0	1	0	0	1	1	1	1	1	0	1	0	0	1	1	0	0	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	NA	1	1	1	1	1	0	1	1	0	0	0	NA	1	NA	1	1	1	1	1	0	0	0	0	1	1	1
944	SR144190	181640-09-5	DTXSID4047339	1	1	1	1	0	1	1	0	1	1	1	0	0	0	1	0	0	0	1	1	0	0	1	1	NA	0	1	0	0	1	1	1	1	1	1	1	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	1	1	1	0	NA	0	1	0	0	0	0	1	1	0	0	0	NA	1	NA	0	0	1	0	0	1	0	0	0	0	0	0
